Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,B_Tmag,V_Tmag,Jmag,Hmag,Ksmag
0.0152,0.01508,9,2.309865713,2.579709874,1.565,3.829,3.4782,-0.332,8,0.647,0.918,326.3,174.08,107.43,85.23,69.88,1,-1.03E-06,0.03,6.69E-01,3.13E-01,4.24E-03,2.39E-03,6.16E-03,-1,1.80E-02,-4.804,-1.89,1.16,-3.432,2.335,1.341,-6.816,-7.744,-8.186
0.0152,0.01508,9,2.309868336,2.579709954,1.561,3.901,3.4705,-0.436,8,0.647,0.917,378.78,209.86,128.42,102.17,83.81,1,-2.17E-06,0.09,6.69E-01,3.13E-01,4.23E-03,2.39E-03,6.16E-03,-1,1.80E-02,-4.983,-1.84,1.322,-3.408,2.661,1.519,-6.975,-7.929,-8.406
0.0152,0.01508,9,2.309871197,2.579710042,1.556,3.948,3.4671,-0.497,8,0.647,0.915,413.61,234.37,142.69,113.73,93.32,1,-3.52E-06,0.22,6.69E-01,3.13E-01,4.23E-03,2.39E-03,6.16E-03,-1,1.80E-02,-5.1,-1.689,1.632,-3.296,3.22,1.835,-7.009,-8.007,-8.536
0.0152,0.01508,9,2.309874773,2.579710151,1.551,3.971,3.4685,-0.516,8,0.648,0.914,424.59,242.3,147.29,117.46,96.39,0,-4.42E-06,0.31,6.69E-01,3.13E-01,4.22E-03,2.39E-03,6.16E-03,-1,1.79E-02,-5.157,-1.627,1.772,-3.254,3.496,1.975,-7.005,-8.028,-8.585
0.0152,0.01508,9,2.309878826,2.579710275,1.544,3.979,3.4736,-0.506,8,0.648,0.912,417.83,237.65,144.58,115.29,94.59,0,-4.76E-06,0.33,6.69E-01,3.13E-01,4.21E-03,2.39E-03,6.16E-03,-1,1.79E-02,-5.179,-1.682,1.724,-3.309,3.457,1.917,-6.996,-8.022,-8.583
0.0152,0.01508,9,2.309883595,2.57971042,1.536,3.983,3.4817,-0.479,8,0.649,0.91,401.26,226.14,137.87,109.87,90.14,0,-4.82E-06,0.32,6.69E-01,3.13E-01,4.20E-03,2.39E-03,6.16E-03,-1,1.79E-02,-5.187,-1.824,1.551,-3.441,3.227,1.727,-6.986,-8.001,-8.554
0.0152,0.01508,9,2.309883595,2.57971042,1.536,4.054,3.4693,-0.6,8,0.649,0.968,478.02,281.28,169.81,135.77,111.44,0,-1.02E-05,0,6.69E-01,3.13E-01,4.47E-03,2.39E-03,6.16E-03,-1,1.82E-02,-5.364,-2.345,0.764,-3.895,1.997,0.966,-7.431,-8.352,-8.803
0.0152,0.01508,9,2.309884071,2.579710435,1.536,3.942,3.4892,-0.409,8,0.649,0.968,362.25,199.09,122.07,97.11,79.64,1,-3.13E-06,0,6.69E-01,3.13E-01,4.47E-03,2.39E-03,6.16E-03,-1,1.82E-02,-5.085,-2.401,0.625,-3.927,1.734,0.774,-7.091,-7.992,-8.415
0.0152,0.01508,9,2.309884787,2.579710457,1.535,3.782,3.5181,-0.133,8,0.649,0.968,235.12,120.9,75.81,59.87,49.04,1,-5.71E-07,0,6.69E-01,3.13E-01,4.47E-03,2.39E-03,6.16E-03,-1,1.82E-02,-4.685,-2.921,-0.688,-4.319,0.782,-0.696,-6.594,-7.465,-7.829
0.0152,0.01508,9,2.30988574,2.579710486,1.533,3.715,3.5309,-0.016,8,0.649,0.967,185.5,97.85,61.94,48.76,39.92,1,-2.83E-07,0,6.69E-01,3.13E-01,4.47E-03,2.39E-03,6.16E-03,-1,1.82E-02,-4.519,-3.103,-1.264,-4.418,0.393,-1.31,-6.384,-7.241,-7.579
0.0152,0.01508,9,2.309887171,2.579710529,1.531,3.762,3.5239,-0.092,8,0.649,0.966,216.07,112.09,70.53,55.64,45.56,1,-4.63E-07,0,6.69E-01,3.13E-01,4.46E-03,2.39E-03,6.16E-03,-1,1.82E-02,-4.635,-3.036,-0.984,-4.398,0.579,-1.012,-6.526,-7.389,-7.743
0.0152,0.01508,9,2.309889317,2.579710595,1.527,3.841,3.5114,-0.221,8,0.649,0.965,275.24,141.56,88.13,69.77,57.17,1,-1.06E-06,0,6.69E-01,3.13E-01,4.46E-03,2.39E-03,6.16E-03,-1,1.82E-02,-4.832,-2.839,-0.359,-4.279,0.99,-0.335,-6.765,-7.641,-8.022
0.0152,0.01508,9,2.309891701,2.579710668,1.524,3.911,3.5005,-0.337,8,0.649,0.964,325.09,174.26,107.47,85.35,69.97,1,-2.25E-06,0,6.69E-01,3.13E-01,4.45E-03,2.39E-03,6.16E-03,-1,1.82E-02,-5.008,-2.649,0.176,-4.142,1.359,0.26,-6.978,-7.865,-8.269
0.0152,0.01508,9,2.309894562,2.579710755,1.519,3.957,3.4943,-0.408,8,0.65,0.962,360.35,198.2,121.52,96.7,79.3,0,-3.65E-06,0,6.69E-01,3.13E-01,4.45E-03,2.39E-03,6.16E-03,-1,1.82E-02,-5.122,-2.577,0.379,-4.09,1.523,0.5,-7.113,-8.006,-8.422
0.0152,0.01508,9,2.309898138,2.579710864,1.513,3.979,3.4929,-0.438,8,0.65,0.961,375.62,208.83,127.73,101.73,83.43,0,-4.61E-06,0,6.69E-01,3.13E-01,4.44E-03,2.39E-03,6.16E-03,-1,1.82E-02,-5.177,-2.59,0.392,-4.107,1.526,0.522,-7.173,-8.067,-8.486
0.0152,0.01508,9,2.309902191,2.579710988,1.507,3.987,3.4945,-0.441,8,0.651,0.959,376.97,209.91,128.35,102.25,83.85,0,-5.02E-06,0.33,6.69E-01,3.13E-01,4.43E-03,2.39E-03,6.16E-03,-1,1.82E-02,-5.198,-2.114,1.168,-3.708,2.834,1.289,-6.961,-7.958,-8.496
0.0152,0.01508,9,2.309906721,2.579711126,1.5,3.99,3.4977,-0.433,8,0.651,0.956,372.12,206.74,126.48,100.75,82.62,0,-5.17E-06,0.33,6.69E-01,3.13E-01,4.42E-03,2.39E-03,6.16E-03,-1,1.82E-02,-5.205,-2.2,1.036,-3.788,2.738,1.138,-6.955,-7.949,-8.487
0.0152,0.01508,9,2.309906721,2.579711126,1.5,4.064,3.4831,-0.565,8,0.651,1.015,451.04,262.5,158.88,127.01,104.21,0,-1.14E-05,0,6.68E-01,3.14E-01,4.69E-03,2.39E-03,6.16E-03,6.923,1.84E-02,-5.389,-3.984,-2.587,-5.165,0.374,-2.535,-7.119,-8.171,-8.596
0.0152,0.01508,9,2.309907198,2.57971114,1.499,3.952,3.5048,-0.367,8,0.651,1.014,337.92,183.43,112.82,89.72,73.55,0,-3.46E-06,0,6.68E-01,3.14E-01,4.68E-03,2.39E-03,6.16E-03,6.917,1.84E-02,-5.111,-3.901,-2.657,-5.022,0.054,-2.647,-6.836,-7.824,-8.209
0.0152,0.01508,9,2.309907913,2.579711162,1.498,3.793,3.5359,-0.084,8,0.651,1.014,211.64,109.85,69.14,54.57,44.68,1,-6.32E-07,0,6.68E-01,3.14E-01,4.68E-03,2.39E-03,6.16E-03,6.905,1.84E-02,-4.712,-3.799,-2.747,-4.83,-0.38,-2.794,-6.441,-7.315,-7.648
0.0152,0.01508,9,2.309908867,2.579711191,1.497,3.726,3.5485,0.033,8,0.651,1.013,166.92,88.91,56.5,44.45,36.38,1,-3.11E-07,0,6.68E-01,3.14E-01,4.68E-03,2.39E-03,6.16E-03,6.886,1.84E-02,-4.545,-3.742,-2.752,-4.741,-0.49,-2.816,-6.274,-7.096,-7.413
0.0152,0.01508,9,2.309910297,2.579711235,1.494,3.772,3.5384,-0.054,8,0.651,1.012,199.29,104.1,65.68,51.8,42.41,1,-5.16E-07,0,6.68E-01,3.14E-01,4.68E-03,2.39E-03,6.16E-03,6.857,1.84E-02,-4.661,-3.771,-2.734,-4.796,-0.393,-2.785,-6.391,-7.254,-7.583
0.0152,0.01508,9,2.309912205,2.579711293,1.491,3.85,3.5218,-0.199,8,0.652,1.011,264.09,135.24,84.32,66.77,54.69,0,-1.20E-06,0,6.68E-01,3.14E-01,4.67E-03,2.39E-03,6.16E-03,6.817,1.84E-02,-4.855,-3.805,-2.67,-4.877,-0.146,-2.692,-6.582,-7.509,-7.866
0.0152,0.01508,9,2.309914351,2.579711359,1.488,3.919,3.5062,-0.332,8,0.652,1.01,320.16,171.81,105.97,84.21,69.02,0,-2.56E-06,0,6.68E-01,3.14E-01,4.66E-03,2.39E-03,6.16E-03,6.762,1.84E-02,-5.029,-3.833,-2.6,-4.948,0.086,-2.594,-6.753,-7.738,-8.12
0.0152,0.01508,9,2.309917212,2.579711446,1.483,3.964,3.4949,-0.423,8,0.652,1.008,365.29,202.43,123.93,98.74,80.96,0,-4.21E-06,0,6.68E-01,3.14E-01,4.66E-03,2.39E-03,6.16E-03,6.684,1.84E-02,-5.141,-3.843,-2.537,-4.989,0.266,-2.511,-6.865,-7.888,-8.289
0.0152,0.01508,9,2.309920549,2.579711548,1.478,3.986,3.4876,-0.476,8,0.653,1.006,393.8,222.32,135.52,108.13,88.68,0,-5.44E-06,0,6.68E-01,3.14E-01,4.65E-03,2.39E-03,6.16E-03,6.571,1.84E-02,-5.194,-3.832,-2.475,-4.998,0.41,-2.436,-6.92,-7.965,-8.379
0.0152,0.01508,9,2.309924364,2.579711664,1.472,3.994,3.4822,-0.507,8,0.653,1.004,411.66,235.01,142.89,114.12,93.6,0,-6.09E-06,0,6.68E-01,3.14E-01,4.64E-03,2.39E-03,6.16E-03,6.388,1.84E-02,-5.214,-3.804,-2.411,-4.984,0.529,-2.361,-6.939,-7.999,-8.423
0.0152,0.01508,9,2.309928894,2.579711803,1.465,3.996,3.4768,-0.533,8,0.653,1.002,427.09,246.14,149.33,119.37,97.91,0,-6.51E-06,0,6.68E-01,3.14E-01,4.63E-03,2.39E-03,6.16E-03,5.996,1.84E-02,-5.221,-3.765,-2.335,-4.957,0.658,-2.276,-6.944,-8.018,-8.452
0.0152,0.01508,9,2.309928894,2.579711803,1.465,4.073,3.4612,-0.672,8,0.653,1.06,469.97,-1,-1,-1,-1,0,-1.48E-05,0,6.67E-01,3.14E-01,4.89E-03,2.38E-03,6.16E-03,7.538,1.87E-02,-5.412,-3.898,-2.375,-5.12,0.682,-2.305,-7.143,-8.213,-8.685
0.0152,0.01508,9,2.309929371,2.579711817,1.464,3.962,3.4832,-0.473,8,0.653,1.06,391.08,220.74,134.57,107.4,88.07,0,-4.50E-06,0,6.67E-01,3.14E-01,4.89E-03,2.38E-03,6.16E-03,7.537,1.87E-02,-5.134,-3.791,-2.427,-4.96,0.384,-2.397,-6.858,-7.894,-8.324
0.0152,0.01508,9,2.309929848,2.579711832,1.463,3.803,3.5145,-0.19,8,0.654,1.059,258.51,132.3,82.54,65.38,53.54,0,-8.29E-07,0,6.67E-01,3.14E-01,4.89E-03,2.38E-03,6.16E-03,7.534,1.87E-02,-4.738,-3.656,-2.493,-4.742,-0.005,-2.515,-6.455,-7.4,-7.774
0.0152,0.01508,9,2.309930801,2.579711861,1.462,3.736,3.5266,-0.075,8,0.654,1.059,206.8,107.38,67.62,53.4,43.71,1,-4.07E-07,0,6.67E-01,3.14E-01,4.89E-03,2.38E-03,6.16E-03,7.529,1.87E-02,-4.569,-3.596,-2.504,-4.649,-0.132,-2.544,-6.289,-7.19,-7.545
0.0152,0.01508,9,2.309932232,2.579711904,1.46,3.782,3.5149,-0.168,8,0.654,1.058,250.03,127.11,79.43,62.89,51.5,1,-6.79E-07,0,6.67E-01,3.14E-01,4.88E-03,2.38E-03,6.16E-03,7.522,1.87E-02,-4.685,-3.608,-2.45,-4.692,0.029,-2.473,-6.401,-7.346,-7.719
0.0152,0.01508,9,2.309934139,2.579711963,1.457,3.859,3.4963,-0.32,8,0.654,1.057,312.18,167.22,103.22,82.05,67.24,0,-1.58E-06,0,6.67E-01,3.14E-01,4.88E-03,2.38E-03,6.16E-03,7.514,1.86E-02,-4.877,-3.641,-2.369,-4.774,0.289,-2.363,-6.593,-7.598,-8.003
0.0152,0.01508,9,2.309936285,2.579712028,1.453,3.927,3.4784,-0.461,8,0.654,1.055,383.28,215.58,131.54,104.98,86.07,0,-3.36E-06,0,6.67E-01,3.14E-01,4.87E-03,2.38E-03,6.16E-03,7.503,1.86E-02,-5.047,-3.667,-2.277,-4.846,0.562,-2.242,-6.768,-7.819,-8.255
0.0152,0.01508,9,2.309938908,2.579712108,1.449,3.971,3.4645,-0.562,8,0.655,1.053,443.94,258.59,156.49,125.24,102.73,0,-5.57E-06,0,6.67E-01,3.14E-01,4.86E-03,2.38E-03,6.16E-03,7.489,1.86E-02,-5.157,-3.671,-2.184,-4.882,0.799,-2.125,-6.88,-7.953,-8.414
0.0152,0.01508,9,2.309942246,2.57971221,1.443,3.992,3.454,-0.627,8,0.655,1.051,466.49,-1,-1,-1,-1,0,-7.26E-06,0,6.67E-01,3.14E-01,4.85E-03,2.38E-03,6.16E-03,7.472,1.86E-02,-5.21,-3.65,-2.089,-4.885,1.007,-2.011,-6.94,-8.022,-8.503
0.0152,0.01508,9,2.309945822,2.579712319,1.437,4,3.4448,-0.673,8,0.655,1.049,465.52,-1,-1,-1,-1,0,-8.27E-06,0,6.67E-01,3.14E-01,4.84E-03,2.38E-03,6.16E-03,7.452,1.86E-02,-5.229,-3.611,-1.987,-4.864,1.196,-1.893,-6.96,-8.042,-8.535
0.0152,0.01508,9,2.309950113,2.57971245,1.431,4.002,3.435,-0.717,8,0.656,1.047,464.42,-1,-1,-1,-1,0,-9.01E-06,0,6.67E-01,3.14E-01,4.83E-03,2.38E-03,6.16E-03,7.429,1.86E-02,-5.236,-3.56,-1.868,-4.831,1.415,-1.757,-6.974,-8.05,-8.56
0.0152,0.01508,9,2.309950113,2.57971245,1.431,4.081,3.4189,-0.86,8,0.656,1.104,464.41,-1,-1,-1,-1,0,-2.10E-05,0.9,6.66E-01,3.15E-01,5.10E-03,2.38E-03,6.15E-03,7.78,1.89E-02,-5.433,-2.234,-0.071,-3.725,3.981,0.077,-6.459,-7.797,-8.688
0.0152,0.01508,9,2.30995059,2.579712465,1.43,3.97,3.4413,-0.66,8,0.656,1.104,464.31,-1,-1,-1,-1,0,-6.42E-06,0.06,6.66E-01,3.15E-01,5.10E-03,2.38E-03,6.15E-03,7.779,1.89E-02,-5.156,-3.426,-1.762,-4.697,1.477,-1.663,-6.841,-7.941,-8.466
0.0152,0.01508,9,2.309951067,2.579712479,1.429,3.813,3.473,-0.376,8,0.656,1.104,336.4,184.04,113.06,90.07,73.81,0,-1.19E-06,0,6.66E-01,3.15E-01,5.10E-03,2.38E-03,6.15E-03,7.777,1.89E-02,-4.762,-3.343,-1.933,-4.53,0.911,-1.895,-6.473,-7.544,-7.984
0.0152,0.01508,9,2.309952021,2.579712508,1.427,3.745,3.4864,-0.255,8,0.656,1.103,281.75,147.96,91.79,72.89,59.7,1,-5.79E-07,0,6.67E-01,3.15E-01,5.09E-03,2.38E-03,6.16E-03,7.775,1.89E-02,-4.593,-3.281,-1.961,-4.435,0.745,-1.945,-6.304,-7.347,-7.763
0.0152,0.01508,9,2.309953451,2.579712552,1.425,3.791,3.4761,-0.343,8,0.656,1.102,320.24,173.3,106.75,84.98,69.63,0,-9.58E-07,0,6.67E-01,3.15E-01,5.09E-03,2.38E-03,6.16E-03,7.771,1.89E-02,-4.708,-3.314,-1.925,-4.493,0.885,-1.893,-6.42,-7.485,-7.919
0.0152,0.01508,9,2.30995512,2.579712603,1.421,3.867,3.4594,-0.487,8,0.656,1.101,395.15,224.6,136.73,109.27,89.59,0,-2.19E-06,0.01,6.67E-01,3.15E-01,5.08E-03,2.38E-03,6.16E-03,7.766,1.89E-02,-4.898,-3.372,-1.863,-4.592,1.136,-1.801,-6.616,-7.704,-8.174
0.0152,0.01508,9,2.309957266,2.579712668,1.417,3.934,3.4439,-0.617,8,0.657,1.1,462.25,-1,-1,-1,-1,0,-4.58E-06,0.03,6.67E-01,3.15E-01,5.08E-03,2.38E-03,6.16E-03,7.76,1.89E-02,-5.066,-3.395,-1.763,-4.654,1.423,-1.672,-6.769,-7.865,-8.372
0.0152,0.01508,9,2.309959889,2.579712748,1.413,3.978,3.4329,-0.706,8,0.657,1.098,461.46,-1,-1,-1,-1,0,-7.43E-06,0.06,6.67E-01,3.15E-01,5.07E-03,2.38E-03,6.16E-03,7.752,1.89E-02,-5.174,-3.388,-1.66,-4.676,1.679,-1.545,-6.866,-7.963,-8.508
0.0152,0.01508,9,2.309962988,2.579712843,1.407,3.998,3.426,-0.756,8,0.657,1.096,460.52,-1,-1,-1,-1,0,-9.51E-06,0.09,6.67E-01,3.15E-01,5.06E-03,2.38E-03,6.16E-03,7.743,1.88E-02,-5.226,-3.359,-1.57,-4.666,1.863,-1.441,-6.903,-8,-8.568
0.0152,0.01508,9,2.309966564,2.579712952,1.4,4.006,3.4214,-0.784,8,0.658,1.094,459.45,-1,-1,-1,-1,0,-1.06E-05,0.1,6.67E-01,3.15E-01,5.05E-03,2.38E-03,6.16E-03,7.733,1.88E-02,-5.245,-3.342,-1.517,-4.658,1.965,-1.378,-6.918,-8.01,-8.587
0.0152,0.01508,9,2.309970617,2.579713076,1.393,4.008,3.4171,-0.806,8,0.658,1.091,458.22,-1,-1,-1,-1,0,-1.13E-05,0.1,6.67E-01,3.15E-01,5.04E-03,2.38E-03,6.16E-03,7.72,1.88E-02,-5.251,-3.328,-1.479,-4.65,2.042,-1.334,-6.927,-8.014,-8.599
0.0152,0.01508,9,2.309970617,2.579713076,1.393,4.09,3.3995,-0.958,8,0.658,1.148,458.2,-1,-1,-1,-1,0,-2.72E-05,1.85,6.66E-01,3.15E-01,5.30E-03,2.38E-03,6.15E-03,7.933,1.91E-02,-5.455,-0.754,1.796,-2.43,6.511,1.953,-5.704,-7.312,-8.497
0.0152,0.01508,9,2.309971094,2.57971309,1.392,3.979,3.4233,-0.753,8,0.658,1.148,458.08,-1,-1,-1,-1,0,-8.27E-06,0.49,6.66E-01,3.15E-01,5.30E-03,2.38E-03,6.15E-03,7.932,1.91E-02,-5.178,-2.665,-0.707,-4.061,2.999,-0.573,-6.537,-7.76,-8.494
0.0152,0.01508,9,2.309971571,2.579713105,1.391,3.823,3.4569,-0.462,8,0.658,1.147,378.19,213.51,130.21,104.06,85.29,0,-1.54E-06,0.02,6.66E-01,3.15E-01,5.29E-03,2.38E-03,6.15E-03,7.93,1.91E-02,-4.787,-3.22,-1.693,-4.447,1.327,-1.628,-6.491,-7.589,-8.069
0.0152,0.01508,9,2.309972525,2.579713134,1.388,3.755,3.4716,-0.336,8,0.658,1.146,313.94,169.93,104.7,83.4,68.32,0,-7.40E-07,0.01,6.66E-01,3.15E-01,5.29E-03,2.38E-03,6.15E-03,7.926,1.91E-02,-4.616,-3.18,-1.763,-4.369,1.08,-1.725,-6.321,-7.399,-7.842
0.0152,0.01508,9,2.309973717,2.57971317,1.385,3.8,3.4614,-0.423,8,0.658,1.145,356.8,198.9,121.68,97.16,79.62,0,-1.22E-06,0.01,6.66E-01,3.15E-01,5.28E-03,2.38E-03,6.15E-03,7.922,1.91E-02,-4.731,-3.208,-1.717,-4.424,1.247,-1.66,-6.438,-7.531,-7.999
0.0152,0.01508,9,2.309975386,2.579713221,1.381,3.875,3.4447,-0.566,8,0.659,1.143,439.98,257.3,155.59,124.72,102.26,0,-2.77E-06,0.05,6.66E-01,3.15E-01,5.27E-03,2.38E-03,6.15E-03,7.916,1.91E-02,-4.918,-3.225,-1.598,-4.485,1.573,-1.51,-6.605,-7.71,-8.224
0.0152,0.01508,9,2.309977531,2.579713287,1.376,3.942,3.4297,-0.694,8,0.659,1.141,455.5,-1,-1,-1,-1,0,-5.75E-06,0.12,6.66E-01,3.15E-01,5.27E-03,2.38E-03,6.15E-03,7.91,1.91E-02,-5.084,-3.189,-1.421,-4.495,1.979,-1.301,-6.733,-7.85,-8.427
0.0152,0.01508,9,2.309980154,2.579713367,1.37,3.984,3.4197,-0.778,8,0.659,1.139,454.5,-1,-1,-1,-1,0,-9.24E-06,0.52,6.66E-01,3.15E-01,5.26E-03,2.38E-03,6.15E-03,7.904,1.91E-02,-5.19,-2.614,-0.62,-4.022,3.14,-0.479,-6.528,-7.754,-8.503
0.0152,0.01508,9,2.309983015,2.579713454,1.363,4.004,3.4144,-0.822,8,0.659,1.137,453.34,-1,-1,-1,-1,0,-1.17E-05,0.69,6.66E-01,3.15E-01,5.25E-03,2.38E-03,6.15E-03,7.898,1.90E-02,-5.241,-2.373,-0.285,-3.822,3.636,-0.136,-6.444,-7.718,-8.538
0.0152,0.01508,9,2.309986353,2.579713556,1.355,4.012,3.4118,-0.842,8,0.66,1.135,451.98,-1,-1,-1,-1,0,-1.30E-05,0.77,6.66E-01,3.15E-01,5.24E-03,2.38E-03,6.15E-03,7.893,1.90E-02,-5.259,-2.262,-0.14,-3.729,3.843,0.011,-6.397,-7.694,-8.543
0.0152,0.01508,9,2.309990406,2.57971368,1.346,4.014,3.4102,-0.854,8,0.66,1.135,450.45,-1,-1,-1,-1,0,-1.37E-05,0.81,6.66E-01,3.15E-01,5.24E-03,2.38E-03,6.15E-03,7.891,1.90E-02,-5.266,-2.199,-0.057,-3.675,3.959,0.094,-6.369,-7.678,-8.543
0.0152,0.01508,9,2.309990406,2.57971368,1.346,4.098,3.391,-1.015,8,0.66,1.179,450.41,-1,-1,-1,-1,0,-3.41E-05,2.94,6.65E-01,3.15E-01,5.44E-03,2.38E-03,6.15E-03,8.015,1.93E-02,-5.476,0.906,3.869,-0.955,9.308,4.028,-4.82,-6.726,-8.189
0.0152,0.01508,9,2.309990883,2.579713694,1.345,3.988,3.416,-0.805,8,0.66,1.179,450.26,-1,-1,-1,-1,0,-1.03E-05,0.83,6.65E-01,3.15E-01,5.44E-03,2.38E-03,6.15E-03,8.014,1.93E-02,-5.2,-2.113,0.023,-3.589,4.021,0.17,-6.286,-7.604,-8.471
0.0152,0.01508,9,2.30999136,2.579713709,1.343,3.832,3.4511,-0.51,8,0.66,1.178,401.24,230.68,140.09,112.23,91.98,0,-1.93E-06,0.05,6.65E-01,3.15E-01,5.44E-03,2.38E-03,6.15E-03,8.013,1.93E-02,-4.811,-3.152,-1.57,-4.399,1.536,-1.494,-6.492,-7.603,-8.11
0.0152,0.01508,9,2.309992313,2.579713738,1.34,3.764,3.4664,-0.381,8,0.661,1.177,331.35,182.66,112.09,89.5,73.31,0,-9.22E-07,0.02,6.65E-01,3.15E-01,5.43E-03,2.38E-03,6.15E-03,8.011,1.92E-02,-4.639,-3.144,-1.685,-4.348,1.223,-1.638,-6.336,-7.426,-7.886
0.0152,0.01508,9,2.309993506,2.579713774,1.337,3.809,3.4554,-0.472,8,0.661,1.176,378.65,215.08,131.01,104.86,85.93,0,-1.53E-06,0.04,6.65E-01,3.15E-01,5.43E-03,2.38E-03,6.15E-03,8.008,1.92E-02,-4.753,-3.146,-1.601,-4.381,1.446,-1.534,-6.443,-7.547,-8.039
0.0152,0.01508,9,2.309995174,2.579713825,1.331,3.883,3.4377,-0.618,8,0.661,1.175,447.96,-1,-1,-1,-1,0,-3.47E-06,0.11,6.65E-01,3.15E-01,5.42E-03,2.38E-03,6.15E-03,8.005,1.92E-02,-4.938,-3.111,-1.411,-4.397,1.871,-1.31,-6.584,-7.703,-8.255
0.0152,0.01508,9,2.309997082,2.579713883,1.325,3.949,3.4217,-0.749,8,0.661,1.174,446.89,-1,-1,-1,-1,0,-7.18E-06,0.51,6.65E-01,3.15E-01,5.42E-03,2.38E-03,6.15E-03,8.002,1.92E-02,-5.101,-2.539,-0.562,-3.943,3.17,-0.426,-6.439,-7.669,-8.414
0.0152,0.01508,9,2.309999466,2.579713956,1.317,3.99,3.4108,-0.837,8,0.661,1.173,445.6,-1,-1,-1,-1,0,-1.16E-05,0.91,6.65E-01,3.15E-01,5.41E-03,2.38E-03,6.15E-03,8,1.92E-02,-5.206,-1.99,0.185,-3.485,4.255,0.336,-6.231,-7.569,-8.466
0.0152,0.01508,9,2.310002327,2.579714044,1.309,4.01,3.4047,-0.885,8,0.662,1.173,444.08,-1,-1,-1,-1,0,-1.47E-05,1.14,6.65E-01,3.15E-01,5.41E-03,2.38E-03,6.15E-03,8,1.92E-02,-5.255,-1.669,0.606,-3.211,4.848,0.76,-6.092,-7.497,-8.474
0.0152,0.01508,9,2.310005665,2.579714145,1.298,4.017,3.4011,-0.91,8,0.662,1.174,442.32,-1,-1,-1,-1,0,-1.65E-05,1.34,6.65E-01,3.15E-01,5.42E-03,2.38E-03,6.15E-03,8.003,1.92E-02,-5.273,-1.379,0.973,-2.959,5.35,1.129,-5.949,-7.409,-8.444
0.0152,0.01508,9,2.31000948,2.579714262,1.287,4.02,3.3983,-0.927,8,0.663,1.177,440.32,-1,-1,-1,-1,0,-1.76E-05,1.47,6.65E-01,3.15E-01,5.43E-03,2.38E-03,6.15E-03,8.01,1.92E-02,-5.279,-1.17,1.235,-2.776,5.702,1.391,-5.841,-7.34,-8.415
0.0152,0.01508,9,2.31000948,2.579714262,1.286,4.106,3.3781,-1.094,8,0.663,1.201,440.27,-1,-1,-1,-1,0,-4.50E-05,4.34,6.65E-01,3.16E-01,5.54E-03,2.38E-03,6.15E-03,8.065,1.94E-02,-5.495,3.028,6.515,0.951,12.905,6.677,-3.672,-5.952,-7.749
0.0152,0.01508,9,2.310009718,2.579714269,1.285,3.996,3.4036,-0.883,8,0.663,1.201,440.07,-1,-1,-1,-1,0,-1.37E-05,1.27,6.65E-01,3.16E-01,5.54E-03,2.38E-03,6.15E-03,8.065,1.94E-02,-5.22,-1.428,0.897,-2.995,5.224,1.051,-5.948,-7.391,-8.406
0.0152,0.01508,9,2.310010433,2.579714291,1.283,3.841,3.4394,-0.586,8,0.663,1.201,439.68,-1,-1,-1,-1,0,-2.56E-06,0.1,6.65E-01,3.16E-01,5.54E-03,2.38E-03,6.15E-03,8.065,1.94E-02,-4.833,-3.025,-1.343,-4.306,1.908,-1.245,-6.479,-7.6,-8.144
0.0152,0.01508,9,2.310011149,2.579714313,1.279,3.772,3.4551,-0.455,8,0.663,1.201,364.08,206.32,125.78,100.78,82.55,0,-1.22E-06,0.04,6.65E-01,3.16E-01,5.54E-03,2.38E-03,6.15E-03,8.065,1.94E-02,-4.66,-3.048,-1.502,-4.284,1.542,-1.436,-6.347,-7.454,-7.947
0.0152,0.01508,9,2.310012341,2.579714349,1.274,3.817,3.4439,-0.546,8,0.663,1.201,416.91,243.3,147.22,118.27,96.9,0,-2.03E-06,0.08,6.65E-01,3.16E-01,5.54E-03,2.38E-03,6.15E-03,8.065,1.94E-02,-4.774,-3.032,-1.392,-4.298,1.795,-1.304,-6.437,-7.553,-8.08
0.0152,0.01508,9,2.310013771,2.579714393,1.268,3.891,3.426,-0.694,8,0.663,1.201,437.14,-1,-1,-1,-1,0,-4.58E-06,0.39,6.65E-01,3.16E-01,5.54E-03,2.38E-03,6.15E-03,8.066,1.94E-02,-4.957,-2.619,-0.726,-3.988,2.871,-0.6,-6.393,-7.591,-8.281
0.0152,0.01508,9,2.310015678,2.579714451,1.26,3.955,3.4099,-0.825,8,0.663,1.202,435.78,-1,-1,-1,-1,0,-9.44E-06,0.88,6.65E-01,3.16E-01,5.55E-03,2.38E-03,6.15E-03,8.068,1.94E-02,-5.118,-1.94,0.224,-3.429,4.273,0.374,-6.161,-7.494,-8.382
0.0152,0.01508,9,2.310018063,2.579714524,1.251,3.996,3.3989,-0.913,8,0.664,1.204,434.13,-1,-1,-1,-1,0,-1.52E-05,1.48,6.65E-01,3.16E-01,5.56E-03,2.38E-03,6.15E-03,8.072,1.94E-02,-5.22,-1.094,1.316,-2.701,5.79,1.472,-5.773,-7.275,-8.353
